,vintage_name,vintage_wine_name,vintage_wine_vintage_type,vintage_wine_is_natural,vintage_wine_region_name,vintage_wine_winery_name,vintage_wine_taste_structure_acidity,vintage_wine_taste_structure_intensity,vintage_wine_taste_structure_sweetness,vintage_wine_taste_structure_tannin,vintage_wine_statistics_ratings_count,vintage_wine_statistics_ratings_average,vintage_year,price_amount,price_type
13813,Domaine Les Capréoles Diaclase Régnié 2018,Diaclase Régnié,0,False,Régnié,Domaine Les Capréoles,4.3231544,1.8791758,1.1074551,1.9362725,296,3.9,2018,15.5,vc
13815,Chateau Haut-Plantade Pessac-Léognan Rouge 2018,Pessac-Léognan Rouge,0,False,Pessac-Léognan,Chateau Haut-Plantade,4.19,4.4150276,1.6050556,4.444222,1173,4.1,2018,20.0,xdo
13816,Château Lamothe-Bergeron Haut-Médoc 2017,Haut-Médoc,0,False,Haut-Médoc,Château Lamothe-Bergeron,4.136015,4.18031,1.5237805,4.1927485,7796,3.8,2017,17.333333333333332,vc
13817,Domaine Pavelot Savigny-les-Beaune Rouge 2018,Savigny-les-Beaune Rouge,0,False,Savigny-lès-Beaune,Domaine Pavelot,3.8123136,2.6246963,1.5931319,2.1928556,2458,3.9,2018,20.0,vc
13818,Karim Vionnet Fleurie 2018,Fleurie,0,True,Fleurie,Karim Vionnet,4.302965,1.5574875,1.5054773,1.8914574,147,4.2,2018,17.3,vc
13819,Château Tour de Capet L'Empreinte Saint-Émilion Grand Cru 2015,L'Empreinte Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château Tour de Capet,3.0841784,3.4040844,1.8956809,3.1031923,88,4.1,2015,19.9,xdo
13820,Aubert et Mathieu Minervois La Livinière 2017,Minervois La Livinière,0,False,Minervois-La Livinière,Aubert et Mathieu,3.8322306,4.2542524,1.3137008,3.7083986,145,4.4,2017,19.89,vc
13821,Abbotts & Delaunay Domaine de la Métairie d'Alon Le Village Pinot Noir 2018,Domaine de la Métairie d'Alon Le Village Pinot Noir,0,False,Languedoc-Roussillon,Abbotts & Delaunay,3.860261,3.5064113,1.7319788,3.530602,620,3.9,2018,19.9,vc
13822,Château Bel-Orme Tronquoy de Lalande Haut-Médoc 2012,Haut-Médoc,0,False,Haut-Médoc,Château Bel-Orme Tronquoy de Lalande,4.204917,4.324114,1.4299575,4.106951,3150,3.8,2012,18.833333333333332,vc
13823,Louis Chèze Ro-Rée Saint-Joseph 2020,Ro-Rée Saint-Joseph,0,False,Saint-Joseph,Louis Chèze,3.4925249,4.249582,1.7999153,3.1209857,3811,4.0,2020,18.5,vc
13824,Château Mazeyres Le Seuil de Mazeyres Pomerol 2018,Le Seuil de Mazeyres Pomerol,0,False,Pomerol,Château Mazeyres,3.3966124,4.1299148,1.370969,3.3966434,2869,3.9,2018,19.9,vc
13825,Bruno Duchêne La Luna 2020,La Luna,0,True,Côte Vermeille,Bruno Duchêne,3.7838986,3.728655,1.7288362,3.6081128,665,4.0,2020,18.9,vc
13826,Château Corbin XX de Corbin Saint-Émilion 2014,XX de Corbin Saint-Émilion,0,False,Saint-Émilion,Château Corbin,3.1013088,4.2477913,1.4448466,3.368589,549,3.9,2014,17.5,vc
13827,Abbotts & Delaunay Domaine de la Métairie d'Alon Le Village Pinot Noir 2019,Domaine de la Métairie d'Alon Le Village Pinot Noir,0,False,Languedoc-Roussillon,Abbotts & Delaunay,3.860261,3.5064113,1.7319788,3.530602,620,3.9,2019,19.9,vc
13828,Château Saint Estèphe Saint Estèphe 2016,Saint Estèphe,0,False,Saint-Estèphe,Château Saint Estèphe,4.0940976,4.1661954,1.5472927,4.20261,1373,3.9,2016,19.0,vc
13829,Domaine de la Barthassade - Clos de la Barthassade Les Ouvrées Terrasses du Larzac 2019,Les Ouvrées Terrasses du Larzac,0,False,Terrasses du Larzac,Domaine de la Barthassade - Clos de la Barthassade,3.589475,4.0873837,2.0098622,3.4366696,566,4.1,2019,19.9,vc
13830,Domaine Durand (Eric & Joël) Les Coteaux Saint-Joseph 2020,Les Coteaux Saint-Joseph,0,False,Saint-Joseph,Domaine Durand (Eric & Joël),3.4927642,4.361037,1.6427575,3.3601627,1818,4.0,2020,19.9,vc
13831,Alain Chabanon Campredon 2019,Campredon,0,True,Languedoc,Alain Chabanon,3.5785968,3.6801465,1.4139708,3.3544872,1093,3.7,2019,17.6,vc
13832,Domaine du Coulet - Matthieu Barret No Wine's Land 2020,No Wine's Land,0,True,Côtes-du-Rhône,Domaine du Coulet - Matthieu Barret,3.582357,3.8208966,1.799416,2.9260669,645,4.0,2020,18.0,vc
13833,Domaine de l’Anqueven Le Souffle des Anges 2018,Le Souffle des Anges,0,False,Languedoc,Domaine de l’Anqueven,3.2036395,3.9481049,1.4936397,3.4039774,295,4.2,2018,18.0,vc
13834,Château La Tour Carnet Seigneur Médoc 2010,Seigneur Médoc,0,False,Médoc,Château La Tour Carnet,4.323704,4.4328394,1.0977777,4.899259,105,3.8,2010,18.5,vc
13835,Cellier des Princes Le Blason du Prince Châteauneuf-du-Pape 2019,Le Blason du Prince Châteauneuf-du-Pape,0,False,Châteauneuf-du-Pape,Cellier des Princes,3.1132617,4.702525,1.4025893,2.9558368,2458,3.9,2019,19.95,xdo
13836,Château Grand Corbin Manuel Saint-Émilion Grand Cru 2016,Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château Grand Corbin Manuel,3.501847,4.334623,1.3685217,3.5626552,3006,4.0,2016,23.64,vc
13837,Château Belles-Graves Lalande-de-Pomerol 2015,Lalande-de-Pomerol,0,False,Lalande-de-Pomerol,Château Belles-Graves,3.0521746,3.9102118,1.4392353,2.8209977,4095,4.0,2015,23.0,vc
13838,Château Tournefeuille Lalande-de-Pomerol 2015,Lalande-de-Pomerol,0,False,Lalande-de-Pomerol,Château Tournefeuille,3.4124036,4.33538,1.458745,3.504421,3014,4.0,2015,24.0,vc
13839,Château Phélan Ségur Frank Phélan 2018,Frank Phélan,0,False,Saint-Estèphe,Château Phélan Ségur,4.240016,4.3243937,1.5039815,4.225479,6550,3.9,2018,22.0,vc
13840,Château Béard La Chapelle Saint-Émilion Grand Cru 2014,Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château Béard La Chapelle,3.2380724,4.119399,1.2934679,3.4175787,2138,3.9,2014,21.9,vc
13841,Château Picque Caillou Pessac-Léognan 2017,Pessac-Léognan,0,False,Pessac-Léognan,Château Picque Caillou,4.2700353,4.3317986,1.6651062,4.2791767,4765,3.9,2017,23.0,vc
13842,Domaine du Gour de Chaule Cuvée Tradition Gigondas 2017,Cuvée Tradition Gigondas,0,False,Gigondas,Domaine du Gour de Chaule,3.462018,3.9520106,1.5573136,3.3060157,2782,4.0,2017,24.0,vc
13843,Château La Tour de Mons Margaux 2018,Margaux,0,False,Margaux,Château La Tour de Mons,4.166755,3.8166704,1.4831369,3.8498902,9510,3.9,2018,21.8,vc
13844,Château Dalem Fronsac 2018,Fronsac,0,False,Fronsac,Château Dalem,3.086042,3.891229,1.4834712,2.9797907,4491,3.9,2018,24.0,vc
13845,Château de Caraguilhes Solus 2018,Solus,0,False,Corbières,Château de Caraguilhes,3.799314,3.9971623,2.1402383,3.4423325,1612,3.9,2018,20.75,vc
13846,Domaine Philippe Gilbert Menetou-Salon Rouge 2019,Menetou-Salon Rouge,0,False,Menetou-Salon,Domaine Philippe Gilbert,4.376,2.5570886,1.5248436,2.487793,1902,3.8,2019,20.3,vc
13849,Domaine Les Pallières Gigondas Terrasse du Diable 2017,Gigondas Terrasse du Diable,0,False,Gigondas,Domaine Les Pallières,3.4555902,3.884615,1.6524287,3.3100214,2898,3.9,2017,22.94,vc
13850,Domaine Courbis Saint-Joseph Rouge 2019,Saint-Joseph Rouge,0,False,Saint-Joseph,Domaine Courbis,3.4882948,4.3116174,1.5718168,3.2249165,1917,4.0,2019,23.0,vc
13851,Château Belles-Graves Lalande-de-Pomerol 2016,Lalande-de-Pomerol,0,False,Lalande-de-Pomerol,Château Belles-Graves,3.0521746,3.9102118,1.4392353,2.8209977,4095,4.0,2016,22.0,vc
13852,Château Haut Veyrac Saint-Émilion Grand Cru 2014,Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château Haut Veyrac,3.4461195,4.3193874,1.3422703,3.5047214,2353,4.0,2014,22.0,vc
13854,Pierre Amadieu Domaine Grand Romane Gigondas 2019,Domaine Grand Romane Gigondas,0,False,Gigondas,Pierre Amadieu,3.3826716,4.09677,1.3459347,3.2697566,1461,4.1,2019,20.9,vc
13855,Julien Sunier Morgon 2019,Morgon,0,False,Morgon,Julien Sunier,4.6796923,1.329266,1.6497023,1.829628,1433,3.9,2019,23.0,vc
13856,J. Chamonard Morgon 2018,Morgon,0,True,Morgon,J. Chamonard,4.524426,1.4794592,1.4194543,1.8003131,1923,3.9,2018,21.9,vc
13857,Domaine Le Sang des Cailloux Cuvée Floureto 2019,Cuvée Floureto,0,False,Vacqueyras,Domaine Le Sang des Cailloux,3.409987,3.893076,1.5365771,3.3382068,1268,4.0,2019,24.0,vc
13858,Château Limbourg Pessac-Léognan Rouge 2015,Pessac-Léognan Rouge,0,False,Pessac-Léognan,Château Limbourg,4.1013274,4.342212,1.7449557,4.0934515,703,3.9,2015,21.75,vc
13859,Mas Bruguiere La Grenadière Pic Saint-Loup 2019,La Grenadière Pic Saint-Loup,0,False,Pic Saint-Loup,Mas Bruguiere,3.634215,3.916708,1.8335261,3.4656546,742,4.0,2019,27.9,vc
13860,Domaine l'Or de Line Châteauneuf-du-Pape Rouge 2019,Châteauneuf-du-Pape Rouge,0,False,Châteauneuf-du-Pape,Domaine l'Or de Line,3.2180321,4.5007553,1.9110297,2.6747594,740,4.1,2019,26.9,vc
13861,Domaine Delaporte Cul de Beaujeu Sancerre Rouge 2019,Cul de Beaujeu Sancerre Rouge,0,False,Sancerre,Domaine Delaporte,4.428145,2.343019,1.6566037,2.408428,286,4.1,2019,28.0,vc
13862,Domaine de Dernacueillette Cuvée Anne Fleur Corbières 2017,Cuvée Anne Fleur Corbières,0,True,Corbières,Domaine de Dernacueillette,3.8187654,3.8318157,1.501719,3.6084263,232,3.9,2017,25.7,vc
13863,Château d'Arsac Margaux 2015,Margaux,0,False,Margaux,Château d'Arsac,4.090445,3.7933416,1.6130306,3.881565,11509,3.9,2015,26.95,vc
13864,Château d'Aiguilhe Castillon - Côtes de Bordeaux 2016,Castillon - Côtes de Bordeaux,0,False,Castillon - Côtes de Bordeaux,Château d'Aiguilhe,3.774323,3.9730175,1.8092383,3.6052485,9387,3.9,2016,25.0,xdo
13865,Gérard Bertrand Domaine De Cigalus Red 2018,Domaine De Cigalus Red,0,False,Vin de Pays,Gérard Bertrand,3.845899,4.0142546,1.7511716,3.5982113,7270,4.1,2018,27.9,vc
13866,Georges Vigouroux Château de Haute-Serre Malbec 2016,Château de Haute-Serre Malbec,0,False,Cahors,Georges Vigouroux,3.093422,3.96377,1.427949,3.2219143,6697,4.0,2016,28.0,vc
13867,Gérard Bertrand Domaine De Cigalus Red 2019,Domaine De Cigalus Red,0,False,Vin de Pays,Gérard Bertrand,3.845899,4.0142546,1.7511716,3.5982113,7270,4.1,2019,27.36,vc
13868,Château d'Issan Blason d'Issan Margaux 2017,Blason d'Issan Margaux,0,False,Margaux,Château d'Issan,4.173704,3.8648515,1.504355,3.8132863,8306,4.0,2017,26.0,vc
13869,Château Branaire-Ducru Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc) 2016,Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc),0,False,Saint-Julien,Château Branaire-Ducru,4.2709956,3.8041086,1.5623174,3.874921,8984,3.9,2016,25.8,vc
13870,Château La Lagune Moulin de La Lagune Haut-Médoc 2014,Moulin de La Lagune Haut-Médoc,0,False,Haut-Médoc,Château La Lagune,4.1116543,4.158628,1.5777144,4.142229,3410,4.0,2014,26.0,vc
13871,Bosquet des Papes Châteauneuf-du-Pape (Cuvée Tradition) 2013,Châteauneuf-du-Pape (Cuvée Tradition),0,False,Châteauneuf-du-Pape,Bosquet des Papes,3.1278822,4.7190447,1.4885539,2.962197,6161,4.1,2013,24.9,xdo
13872,Château d'Agassac Haut-Médoc 2016,Haut-Médoc,0,False,Haut-Médoc,Château d'Agassac,4.239499,4.3489957,1.5743041,4.33757,5742,3.8,2016,25.0,vc
13873,Château Franc Le Maine Saint-Émilion Grand Cru 2015,Saint-Émilion Grand Cru,0,False,Saint-Émilion Grand Cru,Château Franc Le Maine,3.4574034,4.3430114,1.4237016,3.8769522,1948,4.0,2015,28.0,vc
13874,Louis Jadot Santenay Clos de Malte 2016,Santenay Clos de Malte,0,False,Santenay,Louis Jadot,3.8133209,2.5340657,1.5207143,2.165008,2251,3.9,2016,24.44,vc
13875,Château Maucaillou Moulis-en-Médoc 2017,Moulis-en-Médoc,0,False,Moulis-en-Médoc,Château Maucaillou,4.053898,4.1081343,1.6525543,4.075082,13096,3.9,2017,26.9,vc
13876,Bosquet des Papes Châteauneuf-du-Pape (Cuvée Tradition) 2017,Châteauneuf-du-Pape (Cuvée Tradition),0,False,Châteauneuf-du-Pape,Bosquet des Papes,3.1278822,4.7190447,1.4885539,2.962197,6161,4.1,2017,24.9,xdo
13877,Comte Lafond Sancerre Rouge 2018,Sancerre Rouge,0,False,Sancerre,Comte Lafond,4.3912454,2.7470038,1.3254864,2.4740078,915,4.1,2018,26.5,vc
13878,Château Monbrison Margaux 2013,Margaux,0,False,Margaux,Château Monbrison,4.2306952,3.7940335,1.440411,3.9877179,4209,4.0,2013,26.0,vc
13879,Château La Tour de Mons Margaux 2017,Margaux,0,False,Margaux,Château La Tour de Mons,4.166755,3.8166704,1.4831369,3.8498902,9510,3.9,2017,25.0,vc
13880,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 1985,Saint-Julien (Grand Cru Classé),0,False,Saint-Julien,Château Léoville Las Cases,4.1820235,3.7789142,1.6436989,3.8650563,25759,4.4,1985,327.0,vc
13881,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 1999,Saint-Julien (Grand Cru Classé),0,False,Saint-Julien,Château Léoville Las Cases,4.1820235,3.7789142,1.6436989,3.8650563,25759,4.4,1999,252.0,vc
13882,Château Angelus Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2014,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Angelus,3.3795257,4.2067466,1.805965,3.5298808,20683,4.6,2014,348.0,vc
13883,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 2001,Saint-Julien (Grand Cru Classé),0,False,Saint-Julien,Château Léoville Las Cases,4.1820235,3.7789142,1.6436989,3.8650563,25759,4.4,2001,309.75,vc
13884,Château Léoville Las Cases Saint-Julien (Grand Cru Classé) 1988,Saint-Julien (Grand Cru Classé),0,False,Saint-Julien,Château Léoville Las Cases,4.1820235,3.7789142,1.6436989,3.8650563,25759,4.4,1988,305.0,vc
13885,Château Latour Les Forts de Latour Pauillac 2009,Les Forts de Latour Pauillac,0,False,Pauillac,Château Latour,4.1627326,4.1829925,1.6671252,4.0861244,10947,4.4,2009,295.0,vc
13886,Château La Fleur-Pétrus Pomerol 2005,Pomerol,0,False,Pomerol,Château La Fleur-Pétrus,3.3596284,4.085087,1.811175,3.460132,10922,4.5,2005,335.0,vc
13887,Château Figeac Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Figeac,3.384454,4.1144085,1.6481681,3.43873,22588,4.4,2010,290.0,vc
13888,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2004,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Pavie,3.3771846,4.194205,1.8757281,3.5359163,14052,4.5,2004,313.0,vc
13889,Château Figeac Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2001,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Figeac,3.384454,4.1144085,1.6481681,3.43873,22588,4.4,2001,313.0,vc
13890,Château Troplong Mondot Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2010,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Troplong Mondot,3.4104333,4.2305603,1.7093287,3.57001,14774,4.3,2010,257.75,vc
13891,Château Latour Les Forts de Latour Pauillac 2010,Les Forts de Latour Pauillac,0,False,Pauillac,Château Latour,4.1627326,4.1829925,1.6671252,4.0861244,10947,4.4,2010,340.0,vc
13892,Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 1999,Pessac-Léognan (Grand Cru Classé de Graves),0,False,Pessac-Léognan,Château La Mission Haut-Brion,4.189587,4.1687894,1.7419484,4.233852,14474,4.5,1999,294.0,vc
13893,Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2012,Grand Vin de Château Palmer (Grand Cru Classé),0,False,Margaux,Chateau Palmer,4.134667,3.7427852,1.7009345,3.793085,26392,4.5,2012,275.0,vc
13894,Château La Conseillante Pomerol 2009,Pomerol,0,False,Pomerol,Château La Conseillante,3.4035273,4.1465545,1.6679833,3.4606602,12233,4.4,2009,328.74,vc
13895,Vieux Château Certan Pomerol 2006,Pomerol,0,False,Pomerol,Vieux Château Certan,3.3730712,4.1141925,1.6970648,3.4319851,9528,4.4,2006,252.0,vc
13896,Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2011,Grand Vin de Château Palmer (Grand Cru Classé),0,False,Margaux,Chateau Palmer,4.134667,3.7427852,1.7009345,3.793085,26392,4.5,2011,300.0,vc
13897,Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2011,Pessac-Léognan (Grand Cru Classé de Graves),0,False,Pessac-Léognan,Château La Mission Haut-Brion,4.189587,4.1687894,1.7419484,4.233852,14474,4.5,2011,282.9,vc
13898,Château Margaux Pavillon Rouge du Château Margaux 1990,Pavillon Rouge du Château Margaux,0,False,Margaux,Château Margaux,4.086076,3.6474261,1.646038,3.7140768,14828,4.4,1990,284.98,vc
13899,Clos Fourtet Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2009,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Clos Fourtet,3.36952,4.1541696,1.7608529,3.486734,7280,4.3,2009,307.8333333333333,vc
13900,Château Mouton Rothschild Le Petit Mouton de Mouton Rothschild Pauillac 2015,Le Petit Mouton de Mouton Rothschild Pauillac,0,False,Pauillac,Château Mouton Rothschild,4.164334,4.1629977,1.6783155,4.194135,7653,4.4,2015,315.0,vc
13901,Chateau Palmer Grand Vin de Château Palmer (Grand Cru Classé) 2014,Grand Vin de Château Palmer (Grand Cru Classé),0,False,Margaux,Chateau Palmer,4.134667,3.7427852,1.7009345,3.793085,26392,4.5,2014,275.0,vc
13902,Château Pavie Saint-Émilion Grand Cru (Premier Grand Cru Classé) 1995,Saint-Émilion Grand Cru (Premier Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Pavie,3.3771846,4.194205,1.8757281,3.5359163,14052,4.5,1995,285.0,vc
13903,Château Pichon Baron Pauillac (Grand Cru Classé) 1986,Pauillac (Grand Cru Classé),0,False,Pauillac,Château Pichon Baron,4.1899114,4.1859922,1.6949579,4.22595,34192,4.4,1986,270.0,vc
13904,Château La Mission Haut-Brion Pessac-Léognan (Grand Cru Classé de Graves) 2012,Pessac-Léognan (Grand Cru Classé de Graves),0,False,Pessac-Léognan,Château La Mission Haut-Brion,4.189587,4.1687894,1.7419484,4.233852,14474,4.5,2012,293.0,vc
13905,Château La Croix St-Vincent Pomerol 2017,Pomerol,0,False,Pomerol,Château La Croix St-Vincent,3.4743044,4.177826,1.2742065,3.4861953,1456,4.0,2017,28.43,vc
13906,Domaine Chantal Lescure Côte de Beaune Le Clos des Topes Bizot Rouge 2019,Côte de Beaune Le Clos des Topes Bizot Rouge,0,False,Côte de Beaune,Domaine Chantal Lescure,3.70867,2.6385257,1.6341667,2.3022115,712,3.9,2019,28.2,vc
13907,"Domaine du Clos des Fées Aimer,Rêver, Prier, Se Taire Pinot Noir - Jeues Vignes 2019","Aimer,Rêver, Prier, Se Taire Pinot Noir - Jeues Vignes",0,False,Languedoc-Roussillon,Domaine du Clos des Fées,3.6777399,3.6691327,1.6570171,3.4569516,255,4.0,2019,30.0,vc
13909,Brotte La Fiole du Pape Père Anselme Châteauneuf-du-Pape N.V.,La Fiole du Pape Père Anselme Châteauneuf-du-Pape,2,False,Châteauneuf-du-Pape,Brotte,3.00398,4.437908,1.6550585,2.753445,21571,4.1,2030,28.9,vc
13910,Domaine Mathieu & Camille Lapierre Morgon 2017,Morgon,0,True,Morgon,Domaine Mathieu & Camille Lapierre,4.61829,1.3928667,1.6226758,1.7803622,17111,4.1,2017,31.0,vc
13911,Château Sociando-Mallet Haut-Médoc 2012,Haut-Médoc,0,False,Haut-Médoc,Château Sociando-Mallet,4.167081,4.194627,1.581858,4.238225,27302,4.1,2012,32.0,vc
13912,Château Fombrauge Saint-Émilion Grand Cru (Grand Cru Classé) 2012,Saint-Émilion Grand Cru (Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Fombrauge,3.3746505,4.241906,1.5833251,3.4987552,18304,4.1,2012,31.0,vc
13913,Château Giscours La Sirène de Giscours Margaux 2015,La Sirène de Giscours Margaux,0,False,Margaux,Château Giscours,4.242552,3.846118,1.3812312,3.8926673,10842,4.0,2015,32.0,vc
13914,Château d'Issan Blason d'Issan Margaux 2016,Blason d'Issan Margaux,0,False,Margaux,Château d'Issan,4.173704,3.8648515,1.504355,3.8132863,8306,4.0,2016,32.0,vc
13916,Château La Tour de Mons Margaux 2016,Margaux,0,False,Margaux,Château La Tour de Mons,4.166755,3.8166704,1.4831369,3.8498902,9510,3.9,2016,32.0,vc
13917,Château Smith Haut-Lafitte Le Petit Haut Lafitte Pessac-Léognan 2016,Le Petit Haut Lafitte Pessac-Léognan,0,False,Pessac-Léognan,Château Smith Haut-Lafitte,3.906985,4.3432236,1.7186583,4.305535,8057,4.0,2016,29.0,vc
13918,Château Cantenac Brown BriO de Cantenac Brown Margaux 2015,BriO de Cantenac Brown Margaux,0,False,Margaux,Château Cantenac Brown,4.1992216,3.8574164,1.4382458,3.7854993,7111,3.9,2015,31.3,vc
13919,Château Talbot Connétable Talbot Saint-Julien 2017,Connétable Talbot Saint-Julien,0,False,Saint-Julien,Château Talbot,4.1766124,3.8887017,1.5751011,3.8829274,12005,3.9,2017,32.0,vc
13920,Château La Fleur de Boüard Lalande-de-Pomerol 2016,Lalande-de-Pomerol,0,False,Lalande-de-Pomerol,Château La Fleur de Boüard,3.1587238,4.037587,1.6576408,3.0793457,7856,4.0,2016,31.8,vc
13921,Château Peyrabon Château La Fleur Peyrabon Pauillac 2015,Château La Fleur Peyrabon Pauillac,0,False,Pauillac,Château Peyrabon,4.2352843,4.255938,1.5085075,4.3082695,3799,4.0,2015,29.3,vc
13922,Château Grand Corbin-Despagne Saint-Émilion Grand Cru (Grand Cru Classé) 2012,Saint-Émilion Grand Cru (Grand Cru Classé),0,False,Saint-Émilion Grand Cru,Château Grand Corbin-Despagne,3.2947052,4.2535405,1.6152934,3.5556028,6621,4.0,2012,30.5,vc
13923,Château Nénin Fugue de Nénin Pomerol 2015,Fugue de Nénin Pomerol,0,False,Pomerol,Château Nénin,3.3490927,4.292628,1.4200811,3.3241224,6846,3.9,2015,31.0,xdo
13924,Château Bouscaut Pessac-Léognan (Grand Cru Classé de Graves) 2015,Pessac-Léognan (Grand Cru Classé de Graves),0,False,Pessac-Léognan,Château Bouscaut,4.254413,4.294605,1.6798581,4.34835,5658,4.0,2015,29.9,xdo
13925,Château Grand Tayac Margaux 2014,Margaux,0,False,Margaux,Château Grand Tayac,4.212029,3.7897344,1.5265057,3.8603702,1806,4.0,2014,30.95,vc
13926,Château Malartic-Lagravière La Réserve de Malartic (Le Sillage) Pessac-Léognan 2016,La Réserve de Malartic (Le Sillage) Pessac-Léognan,0,False,Pessac-Léognan,Château Malartic-Lagravière,4.1587167,4.1505485,1.5499424,4.072937,4191,3.9,2016,28.1,vc
13927,Château Beauregard Le Benjamin de Beauregard Pomerol 2015,Le Benjamin de Beauregard Pomerol,0,False,Pomerol,Château Beauregard,3.5673606,4.2647533,1.6568034,3.498738,1543,4.0,2015,32.81,vc
13928,Domaine Antonin Guyon Savigny-Lés-Beaune 'Les Goudelettes' 2017,Savigny-Lés-Beaune 'Les Goudelettes',0,False,Savigny-lès-Beaune,Domaine Antonin Guyon,3.5881374,2.540749,1.3895141,2.3791397,990,4.1,2017,34.4,vc
